Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm),,,Pesticide Data Table in 2022,,
FL2204040040BUNY1,BU,AFX,Novaluron,A,0.015,0.0011,M,GT,FL,,,O,805,35,20,,FL,,,
FL2204040040BUNY1,BU,930,Bifenthrin,O,0.0018,0.0011,M,GT,FL,Q,,O,805,35,1,,FL,,,
FL2204040079BUNY1P,BU,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.006,0.0036,M,GT,FL,Q,,O,805,35,10,,FL,,,
FL2204040079BUNY1P,BU,AFX,Novaluron,A,0.014,0.0011,M,GT,FL,,,O,805,35,20,,FL,,,
FL2204040092BUNY1A,BU,AFX,Novaluron,A,0.0041,0.0011,M,GT,FL,,,O,805,35,20,,FL,,,
FL2204040092BUNY1A,BU,157,Thiabendazole,B,0.013,0.0011,M,HR,FL,,,O,805,80,0.1,,FL,,,
FL2204040092BUNY1A,BU,930,Bifenthrin,O,0.0018,0.0011,M,GT,FL,Q,,O,805,35,1,,FL,,,
FL2204180039CEFL1P,CE,264,Propiconazole,L,0.016,0.01,M,LU,FL,,,O,P90,52,5,,FL,,,
FL2204180079CEFL1P,CE,164,Chlorothalonil,A,0.24,0.005,M,GT,FL,,,O,P90,35,15,,FL,,,
FL2204180079CEFL1P,CE,144,Dicloran,A,0.13,0.005,M,GT,FL,,,O,P90,35,15,,FL,,,
FL2204180079CEFL1P,CE,AGG,Flonicamid,A,0.021,0.01,M,LU,FL,,,O,P90,52,4,,FL,,,
FL2204180079CEFL1P,CE,264,Propiconazole,L,0.02,0.01,M,LU,FL,,,O,P90,52,5,,FL,,,
FL2204180094CEFL1,CE,144,Dicloran,A,0.013,0.005,M,GT,FL,,,O,P90,35,15,,FL,,,
FL2204180094CEFL1,CE,129,Linuron,A,0.069,0.019,M,GT,FL,,,O,P90,35,0.5 R,,FL,,,
FL2204040039BBWA1,BB,B75,Boscalid,A,1.9,0.0033,M,LU,FL,,,R,805,52,13,,FL,,,
FL2204040066BBWA1,BB,B22,Cyprodinil,V,0.62,0.005,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204040079BBWA1P,BB,AFS,Fenpyroximate,F,0.14,0.005,M,LU,FL,,,R,805,52,3,,FL,,,
FL2204040092BBWA1,BB,B16,Pyrimethanil,V,0.24,0.05,M,LU,FL,,,O,805,52,8,,FL,,,
FL2204040040BUNY1,BU,910,"DDE p,p'",A,0.0018,0.0011,M,GT,FL,Q,,O,805,35,1.25 AL,,FL,,,
FL2204040075BUNY1,BU,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.006,0.0036,M,GT,FL,Q,,O,805,35,10,,FL,,,
FL2204040079BUNY1P,BU,910,"DDE p,p'",A,0.0018,0.0011,M,GT,FL,Q,,O,805,35,1.25 AL,,FL,,,
FL2204040092BUNY1A,BU,910,"DDE p,p'",A,0.0018,0.0011,M,GT,FL,Q,,O,805,35,1.25 AL,,FL,,,
FL2204180019CEFL1,CE,B48,Azoxystrobin,F,0.0036,0.002,M,LU,FL,,,O,P90,52,30,,FL,,,
FL2204180039CEFL1P,CE,B48,Azoxystrobin,F,0.011,0.002,M,LU,FL,,,O,P90,52,30,,FL,,,
FL2204180068CEFL1,CE,B61,Pyraclostrobin,F,0.0064,0.0025,M,LU,FL,,,O,P90,52,29,,FL,,,
FL2204180079CEFL1P,CE,AKD,Penthiopyrad,A,0.054,0.01,M,LU,FL,,,O,P90,52,30,,FL,,,
FL2204180094CEFL1,CE,AGG,Flonicamid,A,0.011,0.01,M,LU,FL,,,O,P90,52,4,,FL,,,
FL2204190060CEFL1,CE,B75,Boscalid,A,0.012,0.01,M,LU,FL,,,O,P90,52,45,,FL,,,
FL2204110079GBCA1,GB,ANE,Flupyradifurone,I,0.0052,0.0013,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204110079GBCA1,GB,B61,Pyraclostrobin,F,0.0051,0.0013,M,LU,FL,,,O,805,52,0.5,,FL,,,
FL2204110079GBCA1,GB,AES,Methoxyfenozide,I,0.0045,0.0025,M,LU,FL,,,O,805,52,1.5,,FL,,,
FL2204110089GBCA1,GB,AFX,Novaluron,A,0.013,0.0025,M,LU,FL,,,O,805,52,0.7,,FL,,,
FL2204110089GBCA1,GB,666,Carbendazim (MBC),B,0.022,0.0013,M,LU,FL,,,O,805,52,2.0 TP,,FL,,,
FL2204110091GBCA1A,GB,159,Methomyl,E,0.16,0.01,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204110091GBCA1A,GB,B61,Pyraclostrobin,F,0.046,0.0013,M,LU,FL,,,O,805,52,0.5,,FL,,,
FL2204110091GBCA1A,GB,AKD,Penthiopyrad,A,0.004,0.0013,M,LU,FL,,,O,805,52,4,,FL,,,
FL2204120007GBCA1A,GB,170,Methamidophos,C,0.23,0.0013,M,LU,FL,X,,O,805,52,0.02 TP,,FL,,,
FL2204120007GBCA1A,GB,159,Methomyl,E,0.2,0.01,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204120007GBCA1A,GB,666,Carbendazim (MBC),B,0.0015,0.0013,M,LU,FL,,,O,805,52,2.0 TP,,FL,,,
FL2204120007GBCA1A,GB,AFX,Novaluron,A,0.011,0.0025,M,LU,FL,,,O,805,52,0.7,,FL,,,
FL2204120007GBCA1A,GB,AFO,Dinotefuran,A,0.01,0.0025,M,LU,FL,,,O,805,52,0.01 FF,,FL,,,
FL2204120007GBCA1A,GB,AKD,Penthiopyrad,A,0.026,0.0013,M,LU,FL,,,O,805,52,4,,FL,,,
FL2204120007GBCA1A,GB,B80,Acetamiprid,A,0.014,0.0013,M,LU,FL,,,O,805,52,0.6,,FL,,,
FL2204120007GBCA1A,GB,679,Myclobutanil,L,0.051,0.0025,M,LU,FL,,,O,805,52,1,,FL,,,
FL2204120007GBCA1B,GB,AFX,Novaluron,A,0.18,0.0025,M,LU,FL,,,O,805,52,0.7,,FL,,,
FL2204120007GBCA1B,GB,930,Bifenthrin,O,0.17,0.0013,M,GT,FL,,,O,805,35,0.6,,FL,,,
FL2204120007GBCA1B,GB,AKD,Penthiopyrad,A,0.0028,0.0013,M,LU,FL,,,O,805,52,4,,FL,,,
FL2204120007GBCA1B,GB,607,Metalaxyl/Mefenoxam,F,0.0023,0.0013,M,LU,FL,,,O,805,52,0.2,,FL,,,
FL2204120007GBCA1B,GB,AMB,Cyantraniliprole,I,0.03,0.0025,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204120007GBCA1B,GB,B80,Acetamiprid,A,0.026,0.0013,M,LU,FL,,,O,805,52,0.6,,FL,,,
FL2204120007GBCA1B,GB,666,Carbendazim (MBC),B,0.017,0.0013,M,LU,FL,,,O,805,52,2.0 TP,,FL,,,
FL2204120007GBCA1B,GB,B48,Azoxystrobin,F,0.072,0.0013,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204120007GBCA1B,GB,597,Cypermethrin,O,0.066,0.02,M,GT,FL,,P,O,805,35,0.7,,FL,,,
FL2204110079GBCA1,GB,ANC,Tolfenpyrad,I,0.009,0.0025,M,GT,FL,V,,O,805,35,NT,,FL,,,
FL2204110089GBCA1,GB,B61,Pyraclostrobin,F,0.004,0.0013,M,LU,FL,,,O,805,52,0.5,,FL,,,
FL2204110091GBCA1A,GB,AFO,Dinotefuran,A,0.013,0.0025,M,LU,FL,,,O,805,52,0.01 FF,,FL,,,
FL2204120007GBCA1A,GB,204,Acephate,C,0.56,0.005,M,LU,FL,X,,O,805,52,0.02 FF,,FL,,,
FL2204120007GBCA1B,GB,B75,Boscalid,A,0.22,0.0025,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204180019MUNY1B,MU,ANF,Metrafenone,I,0.01,0.001,M,LU,FL,,,O,805,52,0.5,,FL,,,
FL2204180079MUNY1P,MU,70,Piperonyl butoxide,I,0.0025,0.0015,M,GT,FL,Q,,O,805,35,10 FF,,FL,,,
FL2204180082MUNY1P,MU,222,Permethrin cis,O,0.0042,0.001,M,GT,FL,,,O,805,35,5,,FL,,,
FL2204180094MUNY1,MU,157,Thiabendazole,B,0.0045,0.003,M,LU,FL,,,O,805,52,40,,FL,,,
FL2204250080PBCA1P,PB,58,MGK-264,F,0.0073,0.005,M,GT,FL,,,O,805,35,5 FF,,FL,,,
FL2204180079MUNY1P,MU,157,Thiabendazole,B,0.12,0.003,M,LU,FL,,,O,805,52,40,,FL,,,
FL2204180082MUNY1P,MU,223,Permethrin trans,O,0.002,0.0012,M,GT,FL,Q,,O,805,35,5,,FL,,,
FL2204180094MUNY1,MU,70,Piperonyl butoxide,I,0.0025,0.0015,M,GT,FL,Q,,O,805,35,10 FF,,FL,,,
FL2204110089PCFL1,PC,A30,Fenbuconazole,L,0.14,0.005,M,LU,FL,,,O,P90,52,1,,FL,,,
FL2204110089PCFL1,PC,164,Chlorothalonil,A,0.14,0.005,M,GT,FL,,,O,P90,35,0.5,,FL,,,
FL2204110089PCFL1,PC,597,Cypermethrin,O,0.024,0.01,M,GT,FL,,,O,P90,35,2,,FL,,,
FL2204110089PCFL1,PC,264,Propiconazole,L,0.012,0.01,M,LU,FL,,,O,P90,52,4,,FL,,,
FL2204120040PCFL1P,PC,157,Thiabendazole,B,0.17,0.01,M,LU,FL,V,,O,P90,52,NT,,FL,,,
FL2204120040PCFL1P,PC,A30,Fenbuconazole,L,0.075,0.005,M,LU,FL,,,O,P90,52,1,,FL,,,
FL2204110079PEOH1,PE,B16,Pyrimethanil,V,0.5227,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2204110079PEOH1,PE,111,Ethoxyquin,I,0.1529,0.018,M,GT,FL,,P,O,805,35,3,,FL,,,
FL2204110079PEOH1,PE,AKW,Fluxapyroxad,A,0.0207,0.002,M,LU,FL,,,O,805,52,0.8,,FL,,,
FL2204110079PEOH1,PE,B84,Etoxazole,F,0.0198,0.001,M,LU,FL,,,O,805,52,0.2,,FL,,,
FL2204110079PEOH1,PE,B61,Pyraclostrobin,F,0.0163,0.005,M,LU,FL,,,O,805,52,1.5,,FL,,,
FL2204110079PEOH1,PE,125,Diphenylamine (DPA),F,0.0162,0.005,M,LU,FL,,,O,805,52,5.0 PH,,FL,,,
FL2204110079PEOH1,PE,B23,Fludioxonil,A,0.7923,0.01,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204110091PEOH1A,PE,666,Carbendazim (MBC),B,0.0306,0.01,M,LU,FL,,,O,805,52,3.0 TP,,FL,,,
FL2204110091PEOH1A,PE,B16,Pyrimethanil,V,1.3933,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2204120007PEOH1,PE,B23,Fludioxonil,A,0.9021,0.01,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204120007PEOH1,PE,AES,Methoxyfenozide,I,0.001,0.001,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204120007PEOH1,PE,AHM,Spirotetramat,I,0.0038,0.003,M,LU,FL,,,O,805,52,0.7,,FL,,,
FL2204120007PEOH1,PE,B85,Spirodiclofen,I,0.0067,0.004,M,LU,FL,,,O,805,52,0.8,,FL,,,
FL2204120007PEOH1,PE,B82,Bifenazate,F,0.0052,0.005,M,LU,FL,,P,O,805,52,0.7,,FL,,,
FL2204120007PEOH1,PE,125,Diphenylamine (DPA),F,0.0489,0.005,M,LU,FL,,,O,805,52,5.0 PH,,FL,,,
FL2204120007PEOH1,PE,611,Thiophanate methyl,E,0.0486,0.007,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204120007PEOH1,PE,B16,Pyrimethanil,V,0.2659,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2204120007PEOH1,PE,ANC,Tolfenpyrad,I,0.1528,0.003,M,LU,FL,,,O,805,52,1,,FL,,,
FL2204120007PEOH1,PE,111,Ethoxyquin,I,0.0735,0.018,M,GT,FL,,P,O,805,35,3,,FL,,,
FL2204120007PEOH1,PE,666,Carbendazim (MBC),B,0.0723,0.01,M,LU,FL,,,O,805,52,3.0 TP,,FL,,,
FL2204120040PEOH1P,PE,666,Carbendazim (MBC),B,0.034,0.01,M,LU,FL,,,O,805,52,3.0 TP,,FL,,,
FL2204120040PEOH1P,PE,B16,Pyrimethanil,V,3.332,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2204120040PEOH1P,PE,B84,Etoxazole,F,0.008,0.001,M,LU,FL,,,O,805,52,0.2,,FL,,,
FL2204120040PEOH1P,PE,611,Thiophanate methyl,E,0.0219,0.007,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204120040PEOH1P,PE,111,Ethoxyquin,I,0.0484,0.018,M,GT,FL,,P,O,805,35,3,,FL,,,
FL2204110089PCFL1,PC,157,Thiabendazole,B,0.096,0.01,M,LU,FL,V,,O,P90,52,NT,,FL,,,
FL2204120040PCFL1P,PC,164,Chlorothalonil,A,0.037,0.005,M,GT,FL,,,O,P90,35,0.5,,FL,,,
FL2204110079PEOH1,PE,157,Thiabendazole,B,0.6181,0.002,M,LU,FL,,,O,805,52,10,,FL,,,
FL2204110091PEOH1A,PE,B80,Acetamiprid,A,0.0607,0.01,M,LU,FL,,,O,805,52,1,,FL,,,
FL2204120007PEOH1,PE,157,Thiabendazole,B,0.9156,0.002,M,LU,FL,,,O,805,52,10,,FL,,,
FL2204120040PEOH1P,PE,ANC,Tolfenpyrad,I,0.0343,0.003,M,LU,FL,,,O,805,52,1,,FL,,,
FL2204040066POMI1,PO,B58,Difenoconazole,L,0.3,0.005,M,LU,FL,,,O,P90,52,4,,FL,,,
FL2204040066POMI1,PO,B23,Fludioxonil,A,0.27,0.065,M,LU,FL,,,O,P90,64,6,,FL,,,
FL2204040066POMI1,PO,157,Thiabendazole,B,0.063,0.005,M,LU,FL,,P,O,P90,52,10,,FL,,,
FL2204040066POMI1,PO,114,Chlorpropham,E,4.2,0.005,M,GT,FL,,,O,P90,35,30,,FL,,,
FL2204040075POMI1,PO,114,Chlorpropham,E,1.5,0.005,M,GT,FL,,,O,P90,35,30,,FL,,,
FL2204040079POMI1P,PO,114,Chlorpropham,E,3.4,0.005,M,GT,FL,,,O,P90,35,30,,FL,,,
FL2204040079POMI1P,PO,B48,Azoxystrobin,F,0.041,0.01,M,LU,FL,,,O,P90,52,8,,FL,,,
FL2204040084POMI1P,PO,B58,Difenoconazole,L,0.012,0.005,M,LU,FL,,,O,P90,52,4,,FL,,,
FL2204040084POMI1P,PO,114,Chlorpropham,E,2.7,0.005,M,GT,FL,,,O,P90,35,30,,FL,,,
FL2204040092POMI1,PO,114,Chlorpropham,E,9.9,0.005,M,GT,FL,,,O,P90,35,30,,FL,,,
FL2204040092POMI1,PO,157,Thiabendazole,B,1.6,0.005,M,LU,FL,,P,O,P90,52,10,,FL,,,
FL2204040039POMI1,PO,114,Chlorpropham,E,8.5,0.005,M,GT,FL,,,O,P90,35,30,,FL,,,
FL2204040066POMI1,PO,B48,Azoxystrobin,F,0.36,0.01,M,LU,FL,,,O,P90,52,8,,FL,,,
FL2204040075POMI1,PO,AKD,Penthiopyrad,A,0.0013,0.001,M,LU,FL,,,O,P90,64,0.06,,FL,,,
FL2204040079POMI1P,PO,B58,Difenoconazole,L,0.035,0.005,M,LU,FL,,,O,P90,52,4,,FL,,,
FL2204040084POMI1P,PO,B48,Azoxystrobin,F,0.022,0.01,M,LU,FL,,,O,P90,52,8,,FL,,,
FL2204040092POMI1,PO,AKG,Fluopyram,A,0.0078,0.005,M,LU,FL,,,O,P90,52,0.1,,FL,,,
FL2204250009SSTX1,SS,679,Myclobutanil,L,0.026,0.01,M,GT,FL,,,O,805,35,0.2,,FL,,,
FL2204250020SSTX1P,SS,607,Metalaxyl/Mefenoxam,F,0.054,0.01,M,GT,FL,,,O,805,35,1,,FL,,,
FL2204250052SSTX1,SS,ANE,Flupyradifurone,I,0.024,0.005,M,LU,FL,,,O,805,52,0.4,,FL,,,
FL2204250052SSTX1,SS,AFM,Flutriafol,L,0.013,0.002,M,LU,FL,,,O,805,52,0.3,,FL,,,
FL2204250052SSTX1,SS,AFU,Propamocarb hydrochloride,E,0.0014,0.001,M,LU,FL,,,O,805,52,1.5,,FL,,,
FL2204250058SSTX1,SS,ANE,Flupyradifurone,I,0.0067,0.005,M,LU,FL,,,O,805,52,0.4,,FL,,,
FL2204250058SSTX1,SS,AFM,Flutriafol,L,0.006,0.002,M,LU,FL,,,O,805,52,0.3,,FL,,,
FL2204250080SSTX1P,SS,AGA,Cyazofamid,A,0.017,0.01,M,LU,FL,,,O,805,52,0.1,,FL,,,
FL2204260040SSTX1,SS,AKG,Fluopyram,A,0.018,0.002,M,LU,FL,,,O,805,52,0.6,,FL,,,
FL2204260040SSTX1,SS,AFO,Dinotefuran,A,0.26,0.04,M,LU,FL,,,O,805,52,0.5,,FL,,,
FL2204260040SSTX1,SS,AFM,Flutriafol,L,0.0071,0.002,M,LU,FL,,,O,805,52,0.3,,FL,,,
FL2204250002SSTX1P,SS,AFM,Flutriafol,L,0.028,0.002,M,LU,FL,,,O,805,52,0.3,,FL,,,
FL2204250009SSTX1,SS,AFM,Flutriafol,L,0.013,0.002,M,LU,FL,,,O,805,52,0.3,,FL,,,
FL2204250020SSTX1P,SS,AKG,Fluopyram,A,0.0021,0.002,M,LU,FL,,,O,805,52,0.6,,FL,,,
FL2204250052SSTX1,SS,AKG,Fluopyram,A,0.0038,0.002,M,LU,FL,,,O,805,52,0.6,,FL,,,
FL2204250058SSTX1,SS,AKG,Fluopyram,A,0.0023,0.002,M,LU,FL,,,O,805,52,0.6,,FL,,,
FL2204250080SSTX1P,SS,B57,Quinoxyfen,I,0.0061,0.001,M,LU,FL,V,,O,805,52,NT,,FL,,,
FL2204260040SSTX1,SS,B72,Tetraconazole,L,0.0054,0.001,M,LU,FL,,,O,805,52,0.15,,FL,,,
FL2204180019TOMI1A,TO,AFM,Flutriafol,L,0.0096,0.005,M,GT,FL,,,O,805,35,1,,FL,,,
FL2204180068TOMI1,TO,B52,Buprofezin,F,0.0061,0.001,M,LU,FL,,,O,P90,64,2,,FL,,,
FL2204180079TOMI1P,TO,B58,Difenoconazole,L,0.0062,0.005,M,LU,FL,,,O,P90,52,0.6,,FL,,,
FL2204180094TOMI1,TO,AFU,Propamocarb hydrochloride,E,0.011,0.005,M,LU,FL,,,O,P90,64,4,,FL,,,
FL2204180068TOMI1,TO,AFM,Flutriafol,L,0.022,0.005,M,GT,FL,,,O,805,35,1,,FL,,,
FL2204180068TOMI1,TO,B24,Pyriproxyfen,F,0.013,0.005,M,LU,FL,,,O,P90,52,0.8,,FL,,,
FL2204180068TOMI1,TO,AKW,Fluxapyroxad,A,0.012,0.01,M,LU,FL,,,O,P90,64,0.7,,FL,,,
FL2204180079TOMI1P,TO,264,Propiconazole,L,0.06,0.02,M,LU,FL,,,O,P90,52,3,,FL,,,
FL2204110091WMTX1A,WM,ANE,Flupyradifurone,I,0.014,0.005,M,LU,FL,,,O,805,52,0.4,,FL,,,
FL2204110091WMTX1A,WM,B22,Cyprodinil,V,0.019,0.005,M,GT,FL,,,O,805,35,0.7,,FL,,,
FL2204110048PEOH1P,PE,B23,Fludioxonil,A,0.1903,0.01,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204110048PEOH1P,PE,624,Tetrahydrophthalimide (THPI),A,0.7459,0.04,M,GT,FL,,,O,805,35,25.0 TP,,FL,,,
FL2204110048PEOH1P,PE,B16,Pyrimethanil,V,0.0119,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2204110089PEOH1,PE,B23,Fludioxonil,A,0.0178,0.01,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204110048PEOH1P,PE,AMB,Cyantraniliprole,I,0.0156,0.015,M,LU,FL,,,O,805,52,1.5,,FL,,,
FL2204110089PEOH1,PE,AGW,Chlorantraniliprole,I,0.0083,0.008,M,LU,FL,,,O,805,52,1.2,,FL,,,
FL2204110091PEOH1B,PE,B23,Fludioxonil,A,0.0294,0.01,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204040040POMI1,PO,114,Chlorpropham,E,1.6,0.005,M,GT,FL,,,O,P90,35,30,,FL,,,
FL2204250002GROH1P,GR,B41,Fenhexamid,I,0.6142,0.01,M,LU,FL,,,O,805,52,4,,FL,,,
FL2204250002GROH1P,GR,B58,Difenoconazole,L,0.0021,0.001,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204250002GROH1P,GR,AKG,Fluopyram,A,0.0114,0.001,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204250002GROH1P,GR,AGW,Chlorantraniliprole,I,0.0103,0.008,M,LU,FL,,,O,805,52,2.5,,FL,,,
FL2204250002GROH1P,GR,ANF,Metrafenone,I,0.0056,0.005,M,LU,FL,,,O,805,52,4.5,,FL,,,
FL2204250002GROH1P,GR,B22,Cyprodinil,V,0.2296,0.005,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204250002GROH1P,GR,B23,Fludioxonil,A,0.1643,0.01,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204250002GROH1P,GR,B16,Pyrimethanil,V,0.0734,0.004,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204250009GROH1,GR,B41,Fenhexamid,I,0.0596,0.01,M,LU,FL,,,O,805,52,4,,FL,,,
FL2204250009GROH1,GR,B16,Pyrimethanil,V,0.9977,0.004,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204250009GROH1,GR,B75,Boscalid,A,0.0072,0.005,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204250020GROH1P,GR,B58,Difenoconazole,L,0.0081,0.001,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204250020GROH1P,GR,ANF,Metrafenone,I,0.0124,0.005,M,LU,FL,,,O,805,52,4.5,,FL,,,
FL2204250020GROH1P,GR,B22,Cyprodinil,V,0.0086,0.005,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204250020GROH1P,GR,B75,Boscalid,A,0.0304,0.005,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204250020GROH1P,GR,AGW,Chlorantraniliprole,I,0.0257,0.008,M,LU,FL,,,O,805,52,2.5,,FL,,,
FL2204250020GROH1P,GR,B23,Fludioxonil,A,0.13,0.01,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204250020GROH1P,GR,B41,Fenhexamid,I,0.4423,0.01,M,LU,FL,,,O,805,52,4,,FL,,,
FL2204250058GROH1A,GR,B16,Pyrimethanil,V,0.0056,0.004,M,LU,FL,,E,O,805,52,5,,FL,,,
FL2204250058GROH1A,GR,B41,Fenhexamid,I,0.1954,0.01,M,LU,FL,,,O,805,52,4,,FL,,,
FL2204250058GROH1A,GR,B58,Difenoconazole,L,0.0014,0.001,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204250058GROH1A,GR,AKG,Fluopyram,A,0.0109,0.001,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204250058GROH1B,GR,B80,Acetamiprid,A,0.2961,0.01,M,LU,FL,,,O,805,52,0.35,,FL,,,
FL2204250058GROH1B,GR,B23,Fludioxonil,A,0.1629,0.01,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204250058GROH1B,GR,B58,Difenoconazole,L,0.0035,0.001,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204250058GROH1B,GR,ANH,Isofetamid,I,0.0021,0.001,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204250058GROH1B,GR,B22,Cyprodinil,V,0.0067,0.005,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204250058GROH1B,GR,ABB,Spinosad,I,0.0066,0.005,M,LU,FL,,,O,805,52,0.5,,FL,,,
FL2204250058GROH1B,GR,B16,Pyrimethanil,V,0.006,0.004,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204250058GROH1B,GR,ANF,Metrafenone,I,0.0139,0.005,M,LU,FL,,,O,805,52,4.5,,FL,,,
FL2204250058GROH1B,GR,B75,Boscalid,A,0.0269,0.005,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204250080GROH1P,GR,B41,Fenhexamid,I,0.0247,0.01,M,LU,FL,,,O,805,52,4,,FL,,,
FL2204260040GROH1,GR,B75,Boscalid,A,0.4352,0.005,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204260040GROH1,GR,B41,Fenhexamid,I,0.2087,0.01,M,LU,FL,,,O,805,52,4,,FL,,,
FL2204260040GROH1,GR,B79,Trifloxystrobin,F,0.0019,0.001,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204260040GROH1,GR,A58,Tebuconazole,L,0.0039,0.002,M,LU,FL,,,O,805,52,6,,FL,,,
FL2204260040GROH1,GR,AKG,Fluopyram,A,0.0145,0.001,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204260040GROH1,GR,ANF,Metrafenone,I,0.0136,0.005,M,LU,FL,,,O,805,52,4.5,,FL,,,
FL2204260040GROH1,GR,B58,Difenoconazole,L,0.0079,0.001,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204260040GROH1,GR,B16,Pyrimethanil,V,0.0075,0.004,M,LU,FL,,,O,805,52,5,,FL,,,
FL2204260040GROH1,GR,B42,Kresoxim-methyl,I,0.05,0.015,M,LU,FL,,,O,805,52,1,,FL,,,
FL2204260040GROH1,GR,AGY,Spinetoram,I,0.0329,0.005,M,LU,FL,,,O,805,52,0.5,,FL,,,
FL2204110079HZFL1P,HZ,593,Procymidone,A,0.025,0.005,M,GT,FL,V,,O,P90,35,NT,,FL,,,
FL2204110079HZFL1P,HZ,B80,Acetamiprid,A,0.019,0.01,M,LU,FL,,,O,P90,52,1.5,,FL,,,
FL2204120007PCFL1,PC,B23,Fludioxonil,A,0.69,0.005,M,GT,FL,,,O,P90,35,5,,FL,,,
FL2204180019PUWA1,PU,A58,Tebuconazole,L,0.011,0.01,M,LU,FL,,,O,805,52,1,,FL,,,
FL2204180019PUWA1,PU,B23,Fludioxonil,A,0.49,0.025,M,GT,FL,,,O,805,35,5,,FL,,,
FL2204180079PUWA1P,PU,B23,Fludioxonil,A,0.22,0.025,M,GT,FL,,,O,805,35,5,,FL,,,
FL2204180096PUWA1P,PU,AES,Methoxyfenozide,I,0.0044,0.0033,M,LU,FL,,,O,805,52,0.3,,FL,,,
FL2204180096PUWA1P,PU,B23,Fludioxonil,A,0.53,0.025,M,GT,FL,,,O,805,35,5,,FL,,,
FL2204190060PUWA1A,PU,B23,Fludioxonil,A,1.3,0.025,M,GT,FL,,,O,805,35,5,,FL,,,
FL2204190060PUWA1B,PU,B23,Fludioxonil,A,0.59,0.025,M,GT,FL,,,O,805,35,5,,FL,,,
FL2204250002GROH1P,GR,B80,Acetamiprid,A,0.0661,0.01,M,LU,FL,,,O,805,52,0.35,,FL,,,
FL2204250009GROH1,GR,ANH,Isofetamid,I,0.0644,0.001,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204250020GROH1P,GR,AKG,Fluopyram,A,0.0036,0.001,M,LU,FL,,,O,805,52,2,,FL,,,
FL2204250058GROH1A,GR,AGW,Chlorantraniliprole,I,0.009,0.008,M,LU,FL,,,O,805,52,2.5,,FL,,,
FL2204250058GROH1B,GR,B41,Fenhexamid,I,0.8034,0.01,M,LU,FL,,,O,805,52,4,,FL,,,
FL2204250080GROH1P,GR,ANH,Isofetamid,I,0.0012,0.001,M,LU,FL,,,O,805,52,3,,FL,,,
FL2204260040GROH1,GR,679,Myclobutanil,L,0.027,0.008,M,LU,FL,,,O,805,52,1,,FL,,,
FL2204110079HZFL1P,HZ,A58,Tebuconazole,L,0.0071,0.005,M,GT,FL,,,O,P90,35,2,,FL,,,
FL2204120007PCFL1,PC,B85,Spirodiclofen,I,0.014,0.01,M,LU,FL,,,O,P90,52,1,,FL,,,
